,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
61,Satılık,140,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,4400000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
62,Satılık,340,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,4,Konut,300,6+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,30000000,İstanbul,Beşiktaş,Akat Mahallesi,Avrupa Yakası,0.911,178.938
63,Satılık,320,21 Ve Üzeri,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,287,5+1,6. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,26000000,İstanbul,Beşiktaş,Akat Mahallesi,Avrupa Yakası,0.911,178.938
64,Satılık,110,21 Ve Üzeri,6,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,87,1+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
65,Satılık,900,0,4,Boş,Bilinmiyor,Yok,5,Konut,750,8+ Oda,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,60000000,İstanbul,Beşiktaş,Akat Mahallesi,Avrupa Yakası,0.911,178.938
66,Satılık,95,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2750000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
67,Satılık,300,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,4,Konut,280,4+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,29000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
68,Satılık,187,21 Ve Üzeri,6,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,165,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,13000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
69,Satılık,100,0,15,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,10. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2950000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
70,Satılık,120,1,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,110,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1875000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
71,Satılık,144,4,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,140,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
72,Satılık,85,4,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
73,Satılık,125,1,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,100,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1750000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
74,Satılık,72,5-10,5,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,60,1+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
75,Satılık,90,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,3. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,845000,İstanbul,Beşiktaş,Bebek Mahallesi,Avrupa Yakası,0.911,178.938
76,Satılık,85,0,6,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2100000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
77,Satılık,400,21 Ve Üzeri,3,Boş,Bilinmiyor,Yok,2,Konut,350,7+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,32500000,İstanbul,Beşiktaş,Ulus Mahallesi,Avrupa Yakası,0.911,178.938
78,Satılık,320,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,300,4+2,5. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,12000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
79,Satılık,276,5-10,13,Boş,Bilinmiyor,Yok,2,Konut,220,3+1,9. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,37500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
80,Satılık,280,5-10,30,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,240,2+1,30-40. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,8500000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
81,Satılık,212,0,4,Boş,Bilinmiyor,Yok,3,Konut,178,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,18200000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
82,Satılık,420,2,5,Boş,Bilinmiyor,Yok,4,Konut,350,4+2,Bahçe Katı,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,32900000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
83,Satılık,400,11-15,30,Boş,Bilinmiyor,Yok,5,Konut,350,5+1,30-40. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,35000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
84,Satılık,143,2,5,Boş,Bilinmiyor,Yok,2,Konut,106,2+1,4. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,10500000,İstanbul,Beşiktaş,Akat Mahallesi,Avrupa Yakası,0.911,178.938
85,Satılık,240,16-20,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,200,3.5+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,11000000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
86,Satılık,600,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,5,Konut,550,8+ Oda,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,13000000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
87,Satılık,85,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Beşiktaş,Kültür Mahallesi,Avrupa Yakası,0.911,178.938
88,Satılık,100,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,95,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Beşiktaş,Bebek Mahallesi,Avrupa Yakası,0.911,178.938
89,Satılık,240,16-20,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,220,4+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,21000000,İstanbul,Beşiktaş,Mecidiye Mahallesi,Avrupa Yakası,0.911,178.938
90,Satılık,90,0,5,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,Kot 1 (-1). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1580000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
91,Satılık,320,16-20,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,270,6+1,4. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,10950000,İstanbul,Beşiktaş,Türkali Mahallesi,Avrupa Yakası,0.911,178.938
92,Satılık,120,0,5,Boş,Bilinmiyor,Yok,1,Konut,110,3+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1700000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
93,Satılık,130,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,2,Konut,120,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,2500000,İstanbul,Beşiktaş,Muradiye Mahallesi,Avrupa Yakası,0.911,178.938
94,Satılık,125,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Var,1,Konut,110,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
95,Satılık,95,21 Ve Üzeri,6,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,3+1,Kot 1 (-1). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
96,Satılık,90,21 Ve Üzeri,4,Boş,Bilinmiyor,Var,1,Konut,70,1+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1990000,İstanbul,Beşiktaş,Türkali Mahallesi,Avrupa Yakası,0.911,178.938
97,Satılık,135,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,2,Konut,125,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
98,Satılık,260,0,6,Boş,Bilinmiyor,Var,3,Konut,220,4.5+1,4. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,34000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
99,Satılık,100,16-20,6,Boş,Bilinmiyor,Yok,1,Konut,90,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,9500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
100,Satılık,350,5-10,4,Kiracı Oturuyor,Bilinmiyor,Yok,4,Konut,300,5+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,25000000,İstanbul,Beşiktaş,Abbasağa Mahallesi,Avrupa Yakası,0.911,178.938
101,Satılık,210,21 Ve Üzeri,3,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,165,6+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7500000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
102,Satılık,150,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,140,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4700000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
103,Satılık,110,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,Çatı Katı,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1050000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
104,Satılık,195,11-15,30,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,4,Konut,155,3.5+1,21. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,19000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
105,Satılık,140,0,6,Boş,Bilinmiyor,Yok,1,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,8500000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
106,Satılık,200,0,6,Boş,Bilinmiyor,Yok,1,Konut,180,4+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,9100000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
107,Satılık,240,5-10,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,160,3+2,Çatı Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,10500000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
108,Satılık,70,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,60,1+1,Kot 1 (-1). Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,825000,İstanbul,Beşiktaş,Nisbetiye Mahallesi,Avrupa Yakası,0.911,178.938
109,Satılık,320,16-20,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,300,4.5+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,33800000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
110,Satılık,120,21 Ve Üzeri,5,Boş,Yatırıma Uygun,Var,1,Konut,110,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2750000,İstanbul,Beşiktaş,Bebek Mahallesi,Avrupa Yakası,0.911,178.938
111,Satılık,200,0,5,Boş,Bilinmiyor,Yok,2,Konut,170,4+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,11000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
112,Satılık,100,21 Ve Üzeri,2,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,2. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,4100000,İstanbul,Beşiktaş,Arnavutköy Mahallesi,Avrupa Yakası,0.911,178.938
113,Satılık,150,21 Ve Üzeri,2,Kiracı Oturuyor,Bilinmiyor,Var,2,Konut,140,2+2,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2750000,İstanbul,Beşiktaş,Arnavutköy Mahallesi,Avrupa Yakası,0.911,178.938
114,Satılık,150,21 Ve Üzeri,2,Boş,Bilinmiyor,Yok,1,Konut,140,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2200000,İstanbul,Beşiktaş,Gayrettepe Mahallesi,Avrupa Yakası,0.911,178.938
115,Satılık,180,21 Ve Üzeri,4,Boş,Bilinmiyor,Var,3,Konut,170,8+ Oda,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4950000,İstanbul,Beşiktaş,Arnavutköy Mahallesi,Avrupa Yakası,0.911,178.938
116,Satılık,360,11-15,5,Boş,Bilinmiyor,Yok,3,Konut,290,5+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,24000000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
117,Satılık,96,11-15,30,Boş,Bilinmiyor,Yok,1,Konut,76,1+1,8. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4200000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
118,Satılık,550,4,18,Kiracı Oturuyor,Bilinmiyor,Yok,6,Konut,500,6+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,120000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
119,Satılık,330,21 Ve Üzeri,3,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,320,5+1,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,10200000,İstanbul,Beşiktaş,Sinanpaşa Mahallesi,Avrupa Yakası,0.911,178.938
120,Satılık,115,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,100,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3650000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
121,Satılık,100,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1750000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
122,Satılık,380,11-15,27,Boş,Bilinmiyor,Var,3,Konut,302,4+1,23. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,14000000,İstanbul,Beşiktaş,Türkali Mahallesi,Avrupa Yakası,0.911,178.938
123,Satılık,100,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1100000,İstanbul,Beşiktaş,Ulus Mahallesi,Avrupa Yakası,0.911,178.938
124,Satılık,450,5-10,5,Boş,Bilinmiyor,Yok,4,Konut,400,5+1,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,36000000,İstanbul,Beşiktaş,Ulus Mahallesi,Avrupa Yakası,0.911,178.938
125,Satılık,550,11-15,3,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,6,Konut,500,6+2,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,45500000,İstanbul,Beşiktaş,Gayrettepe Mahallesi,Avrupa Yakası,0.911,178.938
126,Satılık,250,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,230,4+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,35000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
127,Satılık,210,11-15,6,Boş,Bilinmiyor,Yok,2,Konut,190,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,18000000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
128,Satılık,160,4,4,Boş,Bilinmiyor,Yok,3,Konut,125,3.5+1,2. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,11000000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
129,Satılık,200,21 Ve Üzeri,1,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,180,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,17500000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
130,Satılık,110,5-10,4,Boş,Bilinmiyor,Yok,1,Konut,85,2.5+1,2. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,8000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
131,Satılık,140,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,2,Konut,120,2+1,1. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,8500000,İstanbul,Beşiktaş,Ulus Mahallesi,Avrupa Yakası,0.911,178.938
132,Satılık,90,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,895000,İstanbul,Beşiktaş,Abbasağa Mahallesi,Avrupa Yakası,0.911,178.938
133,Satılık,90,21 Ve Üzeri,6,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1200000,İstanbul,Beşiktaş,Abbasağa Mahallesi,Avrupa Yakası,0.911,178.938
134,Satılık,135,21 Ve Üzeri,5,Boş,Bilinmiyor,Yok,1,Konut,120,2.5+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1850000,İstanbul,Beşiktaş,Bebek Mahallesi,Avrupa Yakası,0.911,178.938
135,Satılık,225,5-10,6,Kiracı Oturuyor,Bilinmiyor,Yok,4,Konut,205,4+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,28000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
136,Satılık,77,5-10,14,Boş,Bilinmiyor,Yok,1,Konut,58,Stüdyo,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,6000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
137,Satılık,130,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,110,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3100000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
138,Satılık,105,0,6,Boş,Bilinmiyor,Yok,1,Konut,90,3+1,2. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,3000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
139,Satılık,210,4,9,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,165,3+1,8. Kat,Isıtma Yok,Krediye Uygun,Hayır,Var,Genel Fiyat,14350000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
140,Satılık,750,5-10,14,Kiracı Oturuyor,Bilinmiyor,Yok,6,Konut,732,8+ Oda,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,54500000,İstanbul,Beşiktaş,Mecidiye Mahallesi,Avrupa Yakası,0.911,178.938
141,Satılık,90,5-10,15,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,1+1,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4250000,İstanbul,Beşiktaş,Ortaköy Mahallesi,Avrupa Yakası,0.911,178.938
142,Satılık,140,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,125,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1050000,İstanbul,Beşiktaş,Türkali Mahallesi,Avrupa Yakası,0.911,178.938
143,Satılık,1100,11-15,2,Kiracı Oturuyor,Bilinmiyor,Yok,6,Konut,900,8+ Oda,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,250000000,İstanbul,Beşiktaş,Vişnezade Mahallesi,Avrupa Yakası,0.911,178.938
144,Satılık,137,0,14,Boş,Bilinmiyor,Yok,2,Konut,82,2+1,14. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2550000,İstanbul,Beşiktaş,Bebek Mahallesi,Avrupa Yakası,0.911,178.938
145,Satılık,145,1,5,Boş,Bilinmiyor,Yok,2,Konut,120,2+1,2. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,10500000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
146,Satılık,150,21 Ve Üzeri,3,Boş,Bilinmiyor,Yok,1,Konut,135,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2200000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
147,Satılık,340,4,22,Boş,Bilinmiyor,Yok,4,Konut,280,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,44000000,İstanbul,Beşiktaş,Dikilitaş Mahallesi,Avrupa Yakası,0.911,178.938
148,Satılık,190,5-10,30,Boş,Bilinmiyor,Yok,2,Konut,140,2+1,24. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,6400000,İstanbul,Beşiktaş,Ulus Mahallesi,Avrupa Yakası,0.911,178.938
149,Satılık,550,21 Ve Üzeri,2,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,500,5+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,48000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
150,Satılık,160,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,140,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,14500000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
151,Satılık,240,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,4,Konut,195,4+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,35000000,İstanbul,Beşiktaş,Etiler Mahallesi,Avrupa Yakası,0.911,178.938
152,Satılık,180,11-15,24,Boş,Bilinmiyor,Yok,2,Konut,120,2+1,16. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,4550000,İstanbul,Beşiktaş,Levent Mahallesi,Avrupa Yakası,0.911,178.938
153,Satılık,100,0,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Beşiktaş,Nisbetiye Mahallesi,Avrupa Yakası,0.911,178.938
154,Satılık,110,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,90,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3400000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
155,Satılık,320,11-15,5,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,280,6+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,7500000,İstanbul,Beşiktaş,Balmumcu Mahallesi,Avrupa Yakası,0.911,178.938
156,Satılık,3201,0,7,Boş,Bilinmiyor,Yok,0,Konut,3200,8+ Oda,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,75000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
157,Satılık,220,5-10,23,Boş,Bilinmiyor,Yok,3,Konut,160,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,29000000,İstanbul,Beşiktaş,Levazım Mahallesi,Avrupa Yakası,0.911,178.938
